0
an inconvenient truth
an irish goodbye
an occurrence at owl creek bridge
an officer and a gentleman
an ostrich told me the world is fake and i think i believe it
an unmarried woman
anastasia
anatomy of a fall
anatomy of a murder
anchors aweigh
and now my love
and to think i saw it on mulberry street
angel and big joe
angela s ashes
angels and insects
angels over broadway
angels with dirty faces
angry harvest
animal behaviour
animal kingdom
anna
anna and the king
anna and the king of siam
anna bella
anna christie
anna karenina
anne frank remembered
anne of the thousand days
annie
annie get your gun
annie was a wonder
anomalisa
anonymous
anora
another round
another year
antarctic crossing
anthony adverse
antonia a portrait of the woman
antonia s line
anuja
ape and super ape
appointment for love
april love
aquamania
aquatic house party
aquel no era yo that wasn t me 
arabian nights
argentina 1985
arise my love
arizona
armageddon
arms and the man
army champions
army girl
around the world in 80 days
arrowsmith
art is 
arthur
arthur and lillie
arthur rubinstein the love of life
artie shaw time is all you ve got
artists and models
artists and orphans a true drama
arturo toscanini
as it is in heaven
asad
ascension
asylum
at eternity s gate
at night
at the edge of conquest the journey of chief wai wai
athletes of the saddle
atlantic city
atomic power
attica
au revoir les enfants goodbye children 
audible
audioscopiks
auf der strecke on the line 
august osage county
august rush
auntie mame
ausreisser the runaway 
austin powers the spy who shagged me
australia
autism is a world
automania 2000
autumn sonata
avalon
avant que de tout perdre just before losing everything 
avatar the way of water
ave maria
away from her
aya
ayn rand a sense of life
b f s daughter
babe
babe pig in the city
babel
babes in arms
babes in toyland
babes on broadway
babette s feast
baby doll
babylon
bachelor in paradise
bachelor mother
back street
backdraft
background
bad day at black rock
bad girl
badgered
bagdad cafe
balalaika
balance
ball of fire
ballad of a soldier
ballet robotique
ballon vole play ball 
balseros
balzac
bambi
bang the drum slowly
banjo on my knee
banning
bao
baptism of fire
barbary coast
barbie
bardo false chronicle of a handful of truths
barefoot in the park
barney s version
barry lyndon
basic instinct
batman
batman forever
batman returns
battle cry
battle of berlin
battleground
beach red
beaches
bear country
bear story
beasts of the southern wild
beau geste
beaufort
beautiful men
beauty and the beach
beauty and the bull
because you re mine
becket
becky sharp
bedknobs and broomsticks
beep prepared
beethoven s 2nd
beetlejuice
before night falls
before the mountain was moved
before the rain
begin again
beginners
behind the news
being julia
being the ricardos
belfast
bell book and candle
belle epoque
belle of the yukon
bells are ringing
beloved
ben
ben and me
ben s mill
beneath the 12 mile reef
benji
benjy
berkeley in the sixties
berkeley square
best boy
best friends
bestia
betrayal
better days
better man
betty blue
between heaven and hell
between the tides
beverly hills cop
beverly hills cop ii
beyond imagining margaret anderson and the little review 
beyond silence
beyond the forest
beyond the lights
beyond the line of duty
beyond the walls
bicentennial man
big
big broadcast of 1936
big city blues
big mama
bill and coo
billy budd
billy rose s jumbo
billy the kid
binta and the great idea binta y la gran idea 
birch street gym
bird
birdman of alcatraz
birdnesters of thailand aka shadow hunters 
birds anonymous
birds do it bees do it
birth of the blues
birthday boy
bismarck convoy smashed
bite the bullet
bitter rice
bitter sweet
biutiful
black and white in color
black box diaries
black fox
black fury
black legion
black narcissus
black orpheus
black panther
black panther wakanda forever
black rain
black rider schwarzfahrer 
black sheep
blackboard jungle
blackfly
blackkklansman
blackwood
blake
blaze
blaze busters
bless the beasts children
blind vaysha
blindscape
blithe spirit
blitz wolf
block heads
blockade
blonde
blood and sand
blood on the land
blood on the sun
blood ties the life and work of sally mann
bloodbrothers
blossoms in the dust
blow up
blue grass gentlemen
blue jasmine
blue skies
blue sky
blue thunder
blue valentine
blues highway
blues in the night
board and care
bob carol ted alice
bob s birthday
bobi wine the people s president
body and soul
body team 12
bolt
bombalera
bombardier
bomber
bombshell
bon voyage 
bonnie and clyde
boogaloo and graham
boogie woogie bugle boy of company b
boom town
boomerang 
borat cultural learnings of america for make benefit glorious nation of kazakhstan
borat subsequent moviefilm delivery of prodigious bribe to american regime for make benefit once glorious nation of kazakhstan
border
bored of education
born free
born into brothels
born on the fourth of july
born to dance
born yesterday
borrowed time
bosom friends
bound for glory
boundin 
bowling for columbine
boxballet
boy and the world
boy on a dolphin
boys and girls
boys don t cry
boys town
bram stoker s dracula
brave
brave little tailor
bravery in the field
bread love and dreams
breaker morant
breakfast at tiffany s
breaking away
breaking the habit
breaking the ice
breaking the language barrier
breaking the sound barrier
breakthrough
breathing lessons the life and work of mark o brien
brewster s millions
bride of frankenstein
bridesmaids
bridge of time
bridget jones s diary
brief encounter
brigadoon
bright star
bright victory
broadcast news
broadway danny rose
broadway hostess
broadway melody of 1936
broken arrow
broken lance
broken rainbow
bronx cheers
brooklyn
brooklyn bridge
brooklyn u s a 
brooms
bror min bror teis and nico 
brother bear
brother sun sister moon
brotherhood
brubaker
buck privates
buena vista social club
bugsy
bugsy malone
building a building
building bombs
bull durham
bulldog drummond
bullets over broadway
bullfighter and the lady
bullhead
bullitt
bulworth
bunny
burma vj
burning down tomorrow
burnt by the sun
burrow
bus stop
buster
busy little bears
butch and sundance the early days
butter lamp la lampe au beurre de yak 
butterfield 8
butterflies are free
buzkashi boys
by courier
bye bye birdie
cabin in the sky
cactus flower
cadillac dreams
caesar and cleopatra
caged
cain and mabel
calamity jane
calgary stampede
california suite
call me madam
camelot
camera thrills
camila
camille
camille claudel
can can
can t help singing
can you ever forgive me 
canary row
canhead
canyon passage
cape fear
capernaum
capote
captain blood
captain carey u s a 
captain caution
captain eddie
captain from castile
captain fury
captain kidd
captain newman m d 
captains courageous
captains of the clouds
capturing the friedmans
caravan
caravans
career
carefree
carmen
carmen jones
carnal knowledge
carne y arena
carol
carrie
cars
cartel land
casals conducts 1964
casanova 70
casanova brown
casbah
cashback
cat ballou
cats play
causeway
cavalcade
cavalcade of dance with veloz and yolanda
cavedigger
centennial summer
central station
chagall
champagne for two
champion
champions carry on
chances are
chang
changing our minds the story of dr evelyn hooker
chaplin
chapter two
character
chariots of fire
chariots of the gods
charlie and the chocolate factory
charlie wilson s war
charly
chase of death
chasing ice
chau beyond the lines
cheers for miss bishop
chernobyl heart
cheyenne autumn
chicago
chicks in white satin
chico rita
children at work paisti ag obair 
children of a lesser god
children of darkness
children of fate
children of heaven
children of mars
children of nature
children of paradise
children underground
children without
chile hasta cuando 
chimps so like us
china s unnatural disaster the tears of sichuan province
chip an dale
chitty chitty bang bang
chocolat
chopin s musical moments
christ among the primitives
christmas cracker
christmas holiday
christmas under fire
christo s valley curtain
christopher crumpet
christopher robin
churchill s island
cimarron
cinderella
cinderella horse
cinderella liberty
cinema paradiso
citizenfour
city of god
city of gold
city of wax
city out of wilderness
city slickers
claude lanzmann spectres of the shoah
claudelle inglish
claudine
clay or the origin of species
clear and present danger
cleopatra
click
cliffhanger
climb
climbing the matterhorn
clockmaker
close
close harmony
close to eden
closed mondays
closely watched trains
closer
coal miner s daughter
coco before chanel
cocoon
coda
code gray ethical dilemmas in nursing
cold mountain
cold war
colette
collateral
collective
college queen
colonel redl
colors straight up
combat report
come and get it
come back little sheba
come blow your horn
come fill the cup
come to the stable
comes a horseman
coming 2 america
coming home
coming to america
commandos strike at dawn
common threads stories from the quilt
complaints of a dutiful daughter
comrade x
con air
conclave
condemned
coney island
confidence
conquer by the clock
conquest
conquest of light
contact
copy shop
coquette
corpus christi
corvette k 225
cosmic voyage
country
country strong
coup de torchon clean slate 
couples and robbers
course completed
cousin cousine
cover girl
cow dog
cowboy
crac
crack usa county under siege
cradle of genius
crash dive
crashing the water barrier
crazy heart
crazy mixed up pup
crazylegs
creature comforts
cries and whispers
crimes of the heart
crimson tide
crip camp
crisis hotline veterans press 1
cromwell
cross creek
crossfire
crouching tiger hidden dragon
cruella
cruise control
cry freedom
culture
curfew
curse of the golden flower
curtain call
cutie and the boxer
cyrano
cyrano de bergerac
czechoslovakia 1968
d day remembered
da 5 bloods
dad
daddy long legs
dae
daens
daisy miller
damage
damn yankees
dance lexie dance
dancemaker
dancing pirate
danger under the sea
dangerous
dangerous liaisons
dangerous moves
dark eyes
dark victory
darkest hour
darling
darling lili
darwin s nightmare
das rad
daughter from danang
daughter of the bride
dave
david and bathsheba
david and lisa
david copperfield
dawn flight
day for night
day night
day of battle
day of the painter
day one
daybreak in udi
daylight
days of glory
days of glory indigenes 
days of heaven
days of thunder
days of waiting
days of wine and roses
dcera daughter 
de tripas corazon
dead end
dead man walking
deadly deception general electric nuclear weapons and our environment
dear basketball
dear diary
dear heart
dear john
dear rosie
death becomes her
death by numbers
death in venice
death of a salesman
death of a shadow dood van een schaduw 
death on the job
death on the nile
debonair dancers
december 7th
decision before dawn
declaration of independence
deconstructing harry
dedalo
deep south
deep waters
deepwater horizon
defending our lives
defiance
dekalb elementary
deliver us from evil
departures
der fuehrer s face
dersu uzala
desert killer
desert victory
desert wonderland
design for death
designing woman
desire under the elms
desiree
desperate journey
despicable me 2
destination moon
destination tokyo
destino
detainment
detective story
detouring america
devil take us
diamonds are forever
diary of a mad housewife
dick tracy
die rote jacke the red jacket 
dillinger
dimanche sunday
diner
dirty dancing
dirty pretty things
dirty wars
disraeli
dive bomber
dive hi champs
divided we fall
divorce american style
divorce italian style
do not split
doctor de soto
doctor dolittle
doctor strange
dodes ka den
dodsworth
dog cat and canary
dogtooth
doing time life inside the big house
dolphins
don juan demarco
don t
don t look up
don t mess with bill
don t talk
don t tell
donald in mathmagic land
donald s crime
double feature
double or nothing
doubletalk
doubt
down and out in america
down argentine way
down on the farm
down on the waterfront
downfall
dr cyclops
dr ehrlich s magic bullet
dr jekyll and mr hyde
dr jekyll and mr mouse
dr seuss how the grinch stole christmas
drag
dragon seed
dragonheart
dragonslayer
dream doll
dream wife
dreamgirls
drive my car
driving miss daisy
drums along the mohawk
drunk driving
duel in the sun
duke of groove
dumbo
dummy ache
dune
dune part two
duo
dust of life
dylan thomas
dynamite
earl carroll vanities
earthquake
east lynne
east of eden
east west
easter parade
easy rider
eat drink man woman
edison the man
edith eddie
educated fish
educating peter
educating rita
edward my son
eight minutes to midnight a portrait of dr helen caldicott
el amor brujo
el cid
el conde
el crimen del padre amaro
el norte
el salvador another vietnam
election
election night valgaften 
electra
elemental
elizabeth
elizabeth the golden age
elle
elling
elmer gantry
elton john never too late
elvis
embrace of the serpent
emilia perez
emma
empire of light
employees only
encanto
enchanted
enchanted april
encounters at the end of the world
end game
endless love
enemies a love story
ennemis interieurs
enron the smartest guys in the room
entre nous
eo
equus
eramos pocos one too many 
eraser
erin brockovich
ernest celestine
ernst lyset
ersatz the substitute 
escape me never
eskimo
esposados
eternally yours
europa europa
eurovision song contest the story of fire saga
every child
every day s a holiday
everybody famous 
everything everywhere all at once
everything in this country must
everything will be okay alles wird gut 
evil
evita
evolution
excalibur
executive suite
exit
exit through the gift shop
exodus
experiment perilous
exploratorium
extremely loud incredibly close
extremis
eyes of the navy
eyes on the prize america s civil rights years bridge to freedom 1965
eyewitness
face off
face to face
faces
faces places
facing fear
facing your danger
fait d hiver
fall line
fame
family gathering
famous fred
fanny
fanny alexander
fantastic beasts and where to find them
fantastic voyage
far from heaven
far from the madding crowd
farewell my concubine
farewell my lovely
farinelli il castrato
fat city
fatal attraction
fate is the hunter
father and daughter
father goose
father of the bride
fauve
fearless
feast
federico fellini s 8 1 2
feeling through
fellini s casanova
fellini satyricon
fences
feral
ferdinand
ferdinand the bull
ferry tales
festival
fiddlefest roberta tzavaras and her east harlem violin program
field of dreams
fiesta
fifty percent grey
fifty shades of grey
fight of the wild stallions
fighting for our lives
finding vivian maier
fine food fine pastries open 6 to 9
finian s rainbow
fire at sea
fire of love
fires of kuwait
first contact
first edition
first love
first man
first reformed
first steps
first winter
fish fry
five easy pieces
five fingers
five graves to cairo
five star final
five times five
flags of our fathers
flame of barbary coast
flamenco at 5 15
flamin hot
flashdance
flat top
flatliners
flee
flight
flight command
flight for freedom
flirtation walk
floating free
florence foster jenkins
flow
flower drum song
flowers and trees
fly away home
flying down to rio
flying tigers
flying with music
folies bergere
follow the boys
food inc 
foothold on antarctica
footloose
footnote
for all mankind
for better or for worse
for god and country
for love of ivy
for me and my gal
for sama
for scent imental reasons
for the birds
for the boys
for whom the bell tolls
for your eyes only
forbidden games
forbidden passage
forbidden planet
foreign correspondent
forever activists stories from the veterans of the abraham lincoln brigade
forever amber
fortress of peace
forty boys and a song
foul play
four daughters
four days in november
four days in september
four devils
four feathers
four good days
four stones for kanemitsu
four weddings and a funeral
fourteen hours
foxcatcher
frances
frances steloff memoirs of a bookseller
frank film
frankenweenie
franz kafka s it s a wonderful life
free guy
free solo
freedom on my mind
freeheld
french roast
frenchman s creek
fresh guacamole
freud
frida
friendly enemies
friendly persuasion
frog story
from a to z z z z
from generation to generation
from mao to mozart isaac stern in china
front line
frozen
frozen ii
frozen river
funny face
funny girl
funny lady
fury
g i honeymoon
g i joe
g men
gaby a true story
gadgets galore
gagarin
gaily gaily
gambit
gang cops
gangs of new york
garden party
gasland
gaslight
gate of hell
gates of paris
general della rovere
general spanky
generation on the wind
genevieve
genghis blues
genius loci
genocide
gentleman s agreement
george and rosemary
george grosz interregnum
george washington slept here
georgia
georgy girl
gerald mcboing boing
gerald mcboing boing on planet moo
geri s game
geronimo an american legend
gervaise
get a horse 
get out your handkerchiefs
ghost
ghost world
ghosts of mississippi
giant
gigi
gigot
girl interrupted
girl with a pearl earring
girls school
giuseppina
give em hell harry 
give me liberty
give up yer aul sins
give us the earth
gladiator ii
glass
glass onion a knives out mystery
glen campbell i ll be me
gloria
glorious betsy
go for broke 
go into your dance
god is the bigger elvis
god of love
god sleeps in rwanda
gods and monsters
gods of metal
godzilla minus one
going my way
going places
going the distance
going to blazes
gold
gold diggers of 1933
gold diggers of 1935
gold diggers of 1937
golda
golden boy
golden girl
golden horses
goliath ii
gone nutty
good bye miss turlock
good fellas
good morning
good morning vietnam
good news
good night and good luck 
good scouts
good will to men
goodbye columbus
goodbye mr chips
goodie two shoes
goodnight miss ann
gopher broke
gorillas in the mist
gosford park
graffiti
grand canyon
grand hotel
grand illusion
grand prix
grandad of races
grandma moses
granny o grimm s sleeping beauty
grasshoppers cavallette 
gravity is my enemy
grease
great
great expectations
green card
green dolphin street
green grass of wyoming
greetings bait 
gregor s greatest invention
greyhound
greystoke the legend of tarzan lord of the apes
guard dog
guardians of the galaxy vol 3
guess who s coming to dinner
guest in the house
guest wife
guillermo del toro s pinocchio
gullah tales
gulliver s travels
gunfight at the o k corral
gunga din
guys and dolls
gypsy
hail caesar 
hail the conquering hero
hair love
hale county this morning this evening
half a house
half nelson
hallelujah
hamlet
hangmen also die
hank aaron chasing the dream
hans christian andersen
hanussen
happy feet
happy go lucky
happy new year
hardwood
harlan county u s a 
harlem nights
harp of burma
harriet
harry and the butler
harry and the hendersons
harry and tonto
harvest
harvey
harvie krumpet
hatari 
hatch up your troubles
haulout
havana
hawaii
he makes me feel like dancin 
head over heels
heart like a wheel
heart to heart
heartbeeps
heartbreak ridge
hearts and minds
heaven can wait
heaven is a traffic jam on the 405
heaven knows mr allison
heaven s gate
heavenly creatures
heavenly music
hedd wyn
hedda
helen keller in her story
helicopter canada
helium
hell and back again
hell and high water
hell s angels
hellboy ii the golden army
hellfire a journey from hiroshima
hello dolly 
hello frisco hello
hellzapoppin 
helmer son
help my snowman s burning down
henry
henry browne farmer
henry june
henry v
herb alpert and the tijuana brass double feature
hercules
here come the waves
here comes mr jordan
here comes the groom
here comes the navy
hereafter
hero
heroin e 
herring hunt
hers to hold
hester street
heureux anniversaire happy anniversary 
hi diddle diddle
hiawatha s rabbit hunt
hide out
high grass circus
high note
high over the borders
high schools
high society
high stakes in the east
high time
higher and higher
hilary and jackie
hillbilly elegy
hiroshima mon amour
his butler s sister
hiss and yell
history of the world in three minutes flat
hit parade of 1941
hit parade of 1943
hitchcock
hitchhike to happiness
hitler lives 
hitting a new high
hoa binh
hoffa
hold back the dawn
holiday
holiday inn
holiday land
holiday romance
hollow man
hollywood canteen
hollywood in uniform
hollywood on trial
hollywood revue
holy matrimony
homage to chagall the colours of love
home in indiana
home made car
hondo
honeyland
honeysuckle rose
hook
hoop dreams
hooper
hoosiers
hope and glory
hot millions
hotel terminus the life and times of klaus barbie
house of flying daggers
house of gucci
house of sand and fog
house on telegraph hill
houseboat
how do you measure a year 
how green was my valley
how the west was won
how to avoid friendship
how to marry a millionaire
how to play football
how to sleep
how to survive a plague
how to train your dragon the hidden world
how war came
howards end
howl s moving castle
hud
hugo
humdrum
humoresque
hundertwasser s rainy day
hungarians
hunger
hunger ward
hunky and spunky
husbands and wives
hush hush sweet charlotte
hustle flow
hypothese beta
i am a fugitive from a chain gang
i am a promise the children of stanton elementary school
i am love
i am not your negro
i am ready warden
i dream too much
i even met happy gypsies
i ll cry tomorrow
i ll find a way
i ll get by
i ll wait for the next one j attendrai le suivant 
i lost my body
i love you rosa
i m not a robot
i m not there
i m still here
i married a witch
i met the walrus
i never forget a face
i never promised you a rose garden
i never sang for my father
i remember mama
i robot
i tonya
i want to live 
i want you
i wanted wings
i was a communist for the f b i 
i won t play
icarus
icarus montgolfier wright
ice age
ice capades
ice castles
ice merchants
ice station zebra
ida
if a tree falls a story of the earth liberation front
if anything happens i love you
if beale street could talk
if i were king
if you love this planet
il divo
il supplente the substitute 
images
imagination
imitation of life
immortal love
in a better world
in beaver valley
in cold blood
in darkness
in harm s way
in old arizona
in old chicago
in old oklahoma
in our water
in out
in the absence
in the bedroom
in the line of fire
in the loop
in the name of the people
in the nuclear shadow what can the children tell us 
in the region of ice
in the shadow of the cypress
in the shadow of the stars
in the valley of elah
in the wee wee hours 
in the year of the pig
in which we serve
incendiary blonde
incident
incident in new baghdad
independence day
indiana jones and the dial of destiny
indiana jones and the temple of doom
indiscretion of an american wife
indochine
information please
inherent vice
inherit the wind
inja dog 
innerspace
inocente
inside daisy clover
inside fighting china
inside job
inside llewyn davis
inside moves
inside out 2
instead of abracadabra
instruments of a beating heart
interiors
intermezzo
interrupted melody
interview with the vampire
interviews with my lai veterans
into the arms of strangers stories of the kindertransport
into the woods
investigation of a citizen above suspicion
invictus
invincible
invisible agent
io capitano
iphigenia
iraq in fragments
irene
iris
irish eyes are smiling
irma la douce
iron man 2
iron man 3
ironweed
is it always right to be right 
is paris burning 
isaac in america a journey with isaac bashevis singer
isadora
island in between
islands in the stream
islands of the sea
it happened on fifth avenue
it happened tomorrow
it happens every spring
it s a great feeling
it s a mad mad mad mad world
it s a wonderful life
it s always fair weather
it s everybody s war
it s good to talk
it s got me again
it s so nice to have a wolf around the house
it s the same world
it s tough to be a bird
it should happen to you
it started in naples
it started with eve
ivalu
ivanhoe
jack johnson
jack london
jackass presents bad grandpa
jackie
jackie brown
jacob the liar
jacqueline susann s once is not enough
jacques yves cousteau s world without sun
jagged edge
james and the giant peach
jammin the blues
jane eyre
janie
jasper and the beanstalk
jenny is a good thing
jerry maguire
jerry s cousin
jesus camp
jesus christ superstar
jesus of montreal
jet carrier
jezebel
jim dine a self portrait on the walls
jim the james foley story
jimmy neutron boy genius
jimmy the c
joan of arc
joan of paris
joanna
job s revolt
joe
joe s violin
johann mouse
john henry and the inky poo
john muir s high sierra
johnny belinda
johnny come lately
johnny doughboy
johnny eager
johnny flynton
jolly little elves
jolly roger
jolson sings again
jonathan livingston seagull
journey for survival
journey into life the world of the unborn
journey into medicine
journey into self
journey into spring
journey of hope
journey to the center of the earth
journey to the outer limits
joy
joy of living
ju dou
juarez
judas and the black messiah
judgment at nuremberg
judy
juke box jamboree
julia
julie
julie julia
juliet of the spirits
julius caesar
junebug
jungle book
junior
juno
just another missing kid
just for you
just imagine
k z
kagemusha the shadow warrior 
kahl
kama sutra rides again
kangaroo court
kapo
karama has no walls
karl hess toward liberty
kate leopold
katyn
kavi
keats and his nightingale a blind date
keeper of promises the given word 
kenji comes home
kenojuak
kentucky
key largo
khartoum
khovanshchina
kick me
kill or be killed
killers of the flower moon
killing in the name
killing joe
kind lady
king a filmed record montgomery to memphis
king gimp
king of burlesque
king of jazz
king of the zombies
king rat
king richard
king solomon s mines
kingdom of the planet of the apes
kings of the turf
kings point
kings row
kinsey
kismet
kiss me kate
kiss of death
kiss of the spider woman
kisses for my president
kitbull
kitty
kitty foyle
klaus
kleingeld small change 
klondike fury
klute
knickerbocker holiday
knife in the water
knife skills
knight of fortune
knights of the round table
knighty knight bugs
knock on wood
kokoda front line 
kolya
kon tiki
kong skull island
koryo celadon
kotch
krakatoa
krakatoa east of java
kudzu
kukan
kundun
kung fu panda
kung fu panda 2
kwaidan
l invitation
l uomo in grigio the man in gray 
la cage aux folles
la carte postale the postcard 
la corona the crown 
la cucaracha
la femme et le tgv
la fiesta de santa barbara
la grande olimpiade olympic games 1960 
la guerre est finie
la luna
la maison en petits cubes
la ronde
la salla
la strada
la traviata
la venganza
la verite
la vieille dame et les pigeons the old lady and the pigeons 
lacombe lucien
ladies in retirement
lady and gent
lady be good
lady bird
lady for a day
lady in the dark
lady let s dance
lady of burlesque
lady of the tropics
lady on a train
lady sings the blues
ladyhawke
lagaan
lalee s kin the legacy of cotton
lambert the sheepish lion
land of mine
land of my mother
land of promise
language says it all
lars and the real girl
las madres the mothers of plaza de mayo
las vegas nights
lassie come home
last breeze of summer
last day of freedom
last days in vietnam
last men in aleppo
last summer
last tango in paris
last year at marienbad
late afternoon
laughter
laura
lavatory lovestory
le bal
le ciel et la boue sky above and mud beneath 
le maillon et la chaine the link and the chain 
le mozart des pickpockets the mozart of pickpockets 
le plaisir
le pupille
le volcan interdit the forbidden volcano 
lead me home
learning to skateboard in a warzone if you re a girl 
leave her to heaven
leaving las vegas
legacy
legend
legends of the fall
leisure
lemony snicket s a series of unfortunate events
lend a paw
lenny
lenny bruce swear to tell the truth
leo beuerman
les girls
les miserables
let it be
let my people go
let s get lost
let s make love
let s pollute
lethal weapon 2
letter from home
letter from livingston
letter to a hero
letter to a pig
letters from marusia
leviathan
li l abner
libel 
libeled lady
liberators fighting on two fronts in world war ii
library of congress
licorice pizza
lieberman in love
lies my father told me
life
life animated
life at the zoo
life is beautiful
life line
life of a thoroughbred
life overtakes me
life times nine
life with father
life with feathers
lifeboat
lifted
light in the window the art of vermeer
lili
lilies of the field
lillian russell
lilo stitch
limelight
lincoln
listen to britain
little belgium
little big man
little caesar
little children
little dorrit
little fugitive
little isles of freedom
little johnny jet
little shop of horrors
little surprises
little terrorist
little voice
live and let die
live for life
living
lloyds of london
logan s run
logorama
lolita
london can take it
lone star
lone survivor
lonelyhearts
long day s journey into night
long night s journey into day
longtime companion
look for the silver lining
looking for mr goodbar
lorenzo
lorenzo s oil
los tarantos
lost horizon
lou
louisa
louisiana purchase
louisiana story
love affair
love and monsters
love field
love is a many splendored thing
love letters
love me forever
love me or leave me
love story
love struck
love with the proper stranger
loveless
lover come back
lovers and other strangers
loves of a blonde
loving
luca
ludwig
lunana a yak in the classroom
lust for life
luther metke at 94
luxo jr 
lydia
m a s h
ma rainey s black bottom
macario
mad about music
madagascar carnet de voyage madagascar a journey diary 
madame bovary
madame curie
madame rosa
madame tutli putli
madame x
madeline
madron
maestro
maggie simpson in the longest daycare 
magic candies
magnificent obsession
mahogany
main street on the march 
main street today
major and minor miracles
make a wish
making overtures the story of a community orchestra
making waves
maleficent
maleficent mistress of evil
malena
mama turns a hundred
man alive 
man in space
man of a thousand faces
man of conquest
man of iron
man of la mancha
man on wire
mandela
mandela long walk to freedom
mandragola
mandy s grandmother
manhattan melodrama
manhattan merry go round
manipulation
mank
mannequin
manon on the asphalt
manson
marathon man
marcel the shell with shoes on
march of the penguins
mardi gras
margin call
marguerite
maria
maria full of grace
marie antoinette
marie louise
marines in the making
marjoe
marjorie morningstar
marlene
marooned
marriage italian style
married to the mob
marshall
martin luther
marty
marvel s the avengers
marvin s room
mary poppins returns
mary queen of scots
mary shelley s frankenstein
mask
master and commander the far side of the world
matewan
maurice
maverick
may december
maya lin a strong clear vision
maytime
mccabe mrs miller
me and my moulton
mediterraneo
meet john doe
meet me in las vegas
meet me in st louis
meet the parents
melvin and howard
meme les pigeons vont au paradis even pigeons go to heaven 
memoir of a snail
memoirs of a geisha
